id,folio,fecha,hora,cantidad,clave,descripcion,precio,categoria,mes,dia,ano,weekday,hora,time_of_day,sales
221,797,01:14.0,11:01:00,1,301,TE DE HIERBAS O NRG,45,BEBIDAS CALIENTES,July,2,2024,Tuesday,11,Manana,13.5
222,798,11:41.0,11:11:00,1,601,DESAYUNO BASICO,85,COMBOS,July,2,2024,Tuesday,11,Manana,25.5
223,799,16:20.0,11:16:00,1,405,JUGO VERDE,65,BEBIDAS FRIAS,July,2,2024,Tuesday,11,Manana,19.5
224,800,50:34.0,11:50:00,1,503,ALOE TAPA,10,EXTRAS,July,2,2024,Tuesday,11,Manana,3
225,800,50:34.0,11:50:00,1,707,YOGURTH,5,TOPINGS,July,2,2024,Tuesday,11,Manana,1.5
226,800,50:34.0,11:50:00,1,503,ALOE TAPA,10,EXTRAS,July,2,2024,Tuesday,11,Manana,3
227,800,50:34.0,11:50:00,1,607,DESAYUNO CON PROTEINA PONCHE,100,COMBOS,July,2,2024,Tuesday,11,Manana,30
228,801,54:13.0,11:54:00,1,607,DESAYUNO CON PROTEINA PONCHE,100,COMBOS,July,2,2024,Tuesday,11,Manana,30
229,802,54:50.0,11:54:00,1,405,JUGO VERDE,65,BEBIDAS FRIAS,July,2,2024,Tuesday,11,Manana,19.5
230,803,00:14.0,12:00:00,1,405,JUGO VERDE,65,BEBIDAS FRIAS,July,2,2024,Tuesday,12,Tarde,19.5
231,804,01:14.0,12:01:00,1,301,TE DE HIERBAS O NRG,45,BEBIDAS CALIENTES,July,2,2024,Tuesday,12,Tarde,13.5
232,805,47:43.0,12:47:00,1,402,MEGATE,50,BEBIDAS FRIAS,July,2,2024,Tuesday,12,Tarde,15
233,806,08:41.0,13:08:00,1,407,CHUPAPANZAS LITRO Y MEDIO,95,BEBIDAS FRIAS,July,2,2024,Tuesday,13,Tarde,28.5
234,807,35:44.0,09:35:00,1,601,DESAYUNO BASICO,85,COMBOS,July,3,2024,Wednesday,9,Manana,25.5
235,808,51:36.0,09:51:00,1,607,DESAYUNO CON PROTEINA PONCHE,100,COMBOS,July,3,2024,Wednesday,9,Manana,30
236,809,01:03.0,11:01:00,1,402,MEGATE,50,BEBIDAS FRIAS,July,3,2024,Wednesday,11,Manana,15
237,809,01:03.0,11:01:00,1,405,JUGO VERDE,65,BEBIDAS FRIAS,July,3,2024,Wednesday,11,Manana,19.5
238,810,03:05.0,11:03:00,1,405,JUGO VERDE,65,BEBIDAS FRIAS,July,3,2024,Wednesday,11,Manana,19.5
239,811,58:02.0,11:58:00,1,201,SANDWICH DE AVENA,80,ALIMENTOS,July,3,2024,Wednesday,11,Manana,24
240,811,58:02.0,11:58:00,1,405,JUGO VERDE,65,BEBIDAS FRIAS,July,3,2024,Wednesday,11,Manana,19.5
241,812,59:36.0,11:59:00,1,202,PANINNI,85,ALIMENTOS,July,3,2024,Wednesday,11,Manana,25.5
242,813,12:51.0,12:12:00,1,301,TE DE HIERBAS O NRG,45,BEBIDAS CALIENTES,July,3,2024,Wednesday,12,Tarde,13.5
243,814,30:12.0,13:30:00,1,507,CR7,15,EXTRAS,July,3,2024,Wednesday,13,Tarde,4.5
244,814,30:12.0,13:30:00,1,201,SANDWICH DE AVENA,80,ALIMENTOS,July,3,2024,Wednesday,13,Tarde,24
245,815,05:42.0,08:05:00,1,601,DESAYUNO BASICO,85,COMBOS,July,4,2024,Thursday,8,Manana,25.5
246,816,35:53.0,09:35:00,1,607,DESAYUNO CON PROTEINA PONCHE,100,COMBOS,July,4,2024,Thursday,9,Manana,30
247,817,14:39.0,10:14:00,1,405,JUGO VERDE,65,BEBIDAS FRIAS,July,4,2024,Thursday,10,Manana,19.5
248,818,32:08.0,10:32:00,1,405,JUGO VERDE,65,BEBIDAS FRIAS,July,4,2024,Thursday,10,Manana,19.5
249,819,37:52.0,10:37:00,1,405,JUGO VERDE,65,BEBIDAS FRIAS,July,4,2024,Thursday,10,Manana,19.5
250,820,42:42.0,10:42:00,1,702,ARANDANO,5,TOPINGS,July,4,2024,Thursday,10,Manana,1.5
251,820,42:42.0,10:42:00,1,702,ARANDANO,5,TOPINGS,July,4,2024,Thursday,10,Manana,1.5
252,820,42:42.0,10:42:00,1,707,YOGURTH,5,TOPINGS,July,4,2024,Thursday,10,Manana,1.5
253,820,42:42.0,10:42:00,1,601,DESAYUNO BASICO,85,COMBOS,July,4,2024,Thursday,10,Manana,25.5
254,820,42:42.0,10:42:00,1,601,DESAYUNO BASICO,85,COMBOS,July,4,2024,Thursday,10,Manana,25.5
255,821,57:11.0,10:57:00,1,205,WAFLE,75,ALIMENTOS,July,4,2024,Thursday,10,Manana,22.5
256,821,57:11.0,10:57:00,1,607,DESAYUNO CON PROTEINA PONCHE,100,COMBOS,July,4,2024,Thursday,10,Manana,30
257,822,58:04.0,10:58:00,1,607,DESAYUNO CON PROTEINA PONCHE,100,COMBOS,July,4,2024,Thursday,10,Manana,30
258,822,58:04.0,10:58:00,1,401,MALTEADAS,65,BEBIDAS FRIAS,July,4,2024,Thursday,10,Manana,19.5
259,823,01:00.0,11:01:00,1,601,DESAYUNO BASICO,85,COMBOS,July,4,2024,Thursday,11,Manana,25.5
260,824,09:51.0,11:09:00,1,301,TE DE HIERBAS O NRG,45,BEBIDAS CALIENTES,July,4,2024,Thursday,11,Manana,13.5
261,824,09:51.0,11:09:00,1,702,ARANDANO,5,TOPINGS,July,4,2024,Thursday,11,Manana,1.5
262,824,09:51.0,11:09:00,1,601,DESAYUNO BASICO,85,COMBOS,July,4,2024,Thursday,11,Manana,25.5
263,825,19:10.0,11:19:00,1,401,MALTEADAS,65,BEBIDAS FRIAS,July,4,2024,Thursday,11,Manana,19.5
264,826,21:09.0,11:21:00,1,205,WAFLE,75,ALIMENTOS,July,4,2024,Thursday,11,Manana,22.5
265,826,21:09.0,11:21:00,1,401,MALTEADAS,65,BEBIDAS FRIAS,July,4,2024,Thursday,11,Manana,19.5
266,827,50:16.0,11:50:00,1,402,MEGATE,50,BEBIDAS FRIAS,July,4,2024,Thursday,11,Manana,15
267,828,16:30.0,12:16:00,1,607,DESAYUNO CON PROTEINA PONCHE,100,COMBOS,July,4,2024,Thursday,12,Tarde,30
268,828,16:30.0,12:16:00,1,702,ARANDANO,5,TOPINGS,July,4,2024,Thursday,12,Tarde,1.5
269,829,27:06.0,12:27:00,1,601,DESAYUNO BASICO,85,COMBOS,July,4,2024,Thursday,12,Tarde,25.5
270,830,37:17.0,12:37:00,1,301,TE DE HIERBAS O NRG,45,BEBIDAS CALIENTES,July,4,2024,Thursday,12,Tarde,13.5
271,831,48:30.0,12:48:00,1,607,DESAYUNO CON PROTEINA PONCHE,100,COMBOS,July,4,2024,Thursday,12,Tarde,30
272,831,48:30.0,12:48:00,1,901,DONITA,30,POSTRES,July,4,2024,Thursday,12,Tarde,9
273,832,17:22.0,13:17:00,1,402,MEGATE,50,BEBIDAS FRIAS,July,4,2024,Thursday,13,Tarde,15
274,833,18:49.0,13:18:00,1,901,DONITA,30,POSTRES,July,4,2024,Thursday,13,Tarde,9
275,833,18:49.0,13:18:00,1,901,DONITA,30,POSTRES,July,4,2024,Thursday,13,Tarde,9
276,834,58:20.0,10:58:00,1,607,DESAYUNO CON PROTEINA PONCHE,100,COMBOS,July,6,2024,Saturday,10,Manana,30
277,834,58:20.0,10:58:00,1,508,PROTEINA VAINILLA,20,EXTRAS,July,6,2024,Saturday,10,Manana,6
278,834,58:20.0,10:58:00,1,401,MALTEADAS,65,BEBIDAS FRIAS,July,6,2024,Saturday,10,Manana,19.5
279,835,21:50.0,11:21:00,1,607,DESAYUNO CON PROTEINA PONCHE,100,COMBOS,July,6,2024,Saturday,11,Manana,30
280,836,26:23.0,11:26:00,1,601,DESAYUNO BASICO,85,COMBOS,July,6,2024,Saturday,11,Manana,25.5
281,837,32:05.0,11:32:00,1,401,MALTEADAS,65,BEBIDAS FRIAS,July,6,2024,Saturday,11,Manana,19.5
282,838,00:55.0,12:00:00,1,601,DESAYUNO BASICO,85,COMBOS,July,6,2024,Saturday,12,Tarde,25.5
283,839,09:23.0,12:09:00,1,404,MALTEADA ESPECIAL,95,BEBIDAS FRIAS,July,6,2024,Saturday,12,Tarde,28.5
284,840,12:38.0,12:12:00,1,503,ALOE TAPA,10,EXTRAS,July,6,2024,Saturday,12,Tarde,3
285,840,12:38.0,12:12:00,1,702,ARANDANO,5,TOPINGS,July,6,2024,Saturday,12,Tarde,1.5
286,840,12:38.0,12:12:00,1,601,DESAYUNO BASICO,85,COMBOS,July,6,2024,Saturday,12,Tarde,25.5
287,841,16:14.0,12:16:00,1,604,DESAYUNO PANINI,120,COMBOS,July,6,2024,Saturday,12,Tarde,36
288,842,47:25.0,08:47:00,1,207,PONCHE CUCHARADA,30,EXTRAS,July,7,2024,Sunday,8,Manana,9
289,843,29:50.0,09:29:00,1,405,JUGO VERDE,65,BEBIDAS FRIAS,July,7,2024,Sunday,9,Manana,19.5
290,844,53:04.0,09:53:00,1,205,WAFLE,75,ALIMENTOS,July,7,2024,Sunday,9,Manana,22.5
291,845,03:03.0,10:03:00,1,503,ALOE TAPA,10,EXTRAS,July,7,2024,Sunday,10,Manana,3
292,845,03:03.0,10:03:00,1,503,ALOE TAPA,10,EXTRAS,July,7,2024,Sunday,10,Manana,3
293,845,03:03.0,10:03:00,1,301,TE DE HIERBAS O NRG,45,BEBIDAS CALIENTES,July,7,2024,Sunday,10,Manana,13.5
294,846,07:56.0,10:07:00,1,601,DESAYUNO BASICO,85,COMBOS,July,7,2024,Sunday,10,Manana,25.5
295,847,25:24.0,10:25:00,1,601,DESAYUNO BASICO,85,COMBOS,July,7,2024,Sunday,10,Manana,25.5
296,848,10:12.0,11:10:00,1,607,DESAYUNO CON PROTEINA PONCHE,100,COMBOS,July,7,2024,Sunday,11,Manana,30
297,849,27:54.0,11:27:00,1,405,JUGO VERDE,65,BEBIDAS FRIAS,July,7,2024,Sunday,11,Manana,19.5
298,850,34:38.0,11:34:00,1,607,DESAYUNO CON PROTEINA PONCHE,100,COMBOS,July,7,2024,Sunday,11,Manana,30
299,851,40:35.0,11:40:00,1,205,WAFLE,75,ALIMENTOS,July,7,2024,Sunday,11,Manana,22.5
300,852,57:08.0,11:57:00,1,601,DESAYUNO BASICO,85,COMBOS,July,7,2024,Sunday,11,Manana,25.5
301,853,12:50.0,12:12:00,1,401,MALTEADAS,65,BEBIDAS FRIAS,July,7,2024,Sunday,12,Tarde,19.5
302,853,12:50.0,12:12:00,1,508,PROTEINA VAINILLA,20,EXTRAS,July,7,2024,Sunday,12,Tarde,6
303,854,15:18.0,12:15:00,1,607,DESAYUNO CON PROTEINA PONCHE,100,COMBOS,July,7,2024,Sunday,12,Tarde,30
304,855,29:48.0,12:29:00,1,202,PANINNI,85,ALIMENTOS,July,7,2024,Sunday,12,Tarde,25.5
305,856,53:02.0,12:53:00,1,202,PANINNI,85,ALIMENTOS,July,7,2024,Sunday,12,Tarde,25.5
306,857,11:07.0,13:11:00,1,607,DESAYUNO CON PROTEINA PONCHE,100,COMBOS,July,7,2024,Sunday,13,Tarde,30
307,858,11:53.0,13:11:00,1,503,ALOE TAPA,10,EXTRAS,July,7,2024,Sunday,13,Tarde,3
308,858,11:53.0,13:11:00,1,503,ALOE TAPA,10,EXTRAS,July,7,2024,Sunday,13,Tarde,3
309,858,11:53.0,13:11:00,1,503,ALOE TAPA,10,EXTRAS,July,7,2024,Sunday,13,Tarde,3
310,859,27:22.0,13:27:00,1,301,TE DE HIERBAS O NRG,45,BEBIDAS CALIENTES,July,7,2024,Sunday,13,Tarde,13.5
311,860,29:23.0,13:29:00,1,401,MALTEADAS,65,BEBIDAS FRIAS,July,8,2024,Monday,13,Tarde,19.5
312,861,31:43.0,13:31:00,1,401,MALTEADAS,65,BEBIDAS FRIAS,July,8,2024,Monday,13,Tarde,19.5
313,862,32:49.0,13:32:00,1,607,DESAYUNO CON PROTEINA PONCHE,100,COMBOS,July,8,2024,Monday,13,Tarde,30
314,863,33:16.0,13:33:00,1,401,MALTEADAS,65,BEBIDAS FRIAS,July,8,2024,Monday,13,Tarde,19.5
315,864,33:56.0,13:33:00,1,401,MALTEADAS,65,BEBIDAS FRIAS,July,8,2024,Monday,13,Tarde,19.5
316,865,34:26.0,13:34:00,1,601,DESAYUNO BASICO,85,COMBOS,July,8,2024,Monday,13,Tarde,25.5
317,866,35:02.0,13:35:00,1,301,TE DE HIERBAS O NRG,45,BEBIDAS CALIENTES,July,8,2024,Monday,13,Tarde,13.5
318,867,35:30.0,13:35:00,1,607,DESAYUNO CON PROTEINA PONCHE,100,COMBOS,July,8,2024,Monday,13,Tarde,30
319,867,35:30.0,13:35:00,1,301,TE DE HIERBAS O NRG,45,BEBIDAS CALIENTES,July,8,2024,Monday,13,Tarde,13.5
320,868,36:11.0,13:36:00,1,301,TE DE HIERBAS O NRG,45,BEBIDAS CALIENTES,July,8,2024,Monday,13,Tarde,13.5
321,868,36:11.0,13:36:00,1,207,PONCHE CUCHARADA,30,EXTRAS,July,8,2024,Monday,13,Tarde,9
322,868,36:11.0,13:36:00,1,207,PONCHE CUCHARADA,30,EXTRAS,July,8,2024,Monday,13,Tarde,9
323,869,36:46.0,13:36:00,1,601,DESAYUNO BASICO,85,COMBOS,July,8,2024,Monday,13,Tarde,25.5
324,870,40:46.0,13:40:00,1,202,PANINNI,85,ALIMENTOS,July,8,2024,Monday,13,Tarde,25.5
325,870,40:46.0,13:40:00,1,401,MALTEADAS,65,BEBIDAS FRIAS,July,8,2024,Monday,13,Tarde,19.5
326,871,41:30.0,13:41:00,1,901,DONITA,30,POSTRES,July,8,2024,Monday,13,Tarde,9
327,871,41:30.0,13:41:00,1,401,MALTEADAS,65,BEBIDAS FRIAS,July,8,2024,Monday,13,Tarde,19.5
328,871,41:30.0,13:41:00,1,508,PROTEINA VAINILLA,20,EXTRAS,July,8,2024,Monday,13,Tarde,6
329,871,41:30.0,13:41:00,1,401,MALTEADAS,65,BEBIDAS FRIAS,July,8,2024,Monday,13,Tarde,19.5
330,872,41:53.0,13:41:00,1,201,SANDWICH DE AVENA,80,ALIMENTOS,July,8,2024,Monday,13,Tarde,24
331,873,42:24.0,13:42:00,1,401,MALTEADAS,65,BEBIDAS FRIAS,July,8,2024,Monday,13,Tarde,19.5
332,873,42:24.0,13:42:00,1,401,MALTEADAS,65,BEBIDAS FRIAS,July,8,2024,Monday,13,Tarde,19.5
333,874,43:14.0,13:43:00,1,607,DESAYUNO CON PROTEINA PONCHE,100,COMBOS,July,8,2024,Monday,13,Tarde,30
334,875,44:41.0,13:44:00,1,401,MALTEADAS,65,BEBIDAS FRIAS,July,8,2024,Monday,13,Tarde,19.5
335,876,45:21.0,13:45:00,1,406,JUGO BETABEL,65,BEBIDAS FRIAS,July,8,2024,Monday,13,Tarde,19.5
336,876,45:21.0,13:45:00,1,405,JUGO VERDE,65,BEBIDAS FRIAS,July,8,2024,Monday,13,Tarde,19.5
337,877,45:44.0,13:45:00,1,301,TE DE HIERBAS O NRG,45,BEBIDAS CALIENTES,July,8,2024,Monday,13,Tarde,13.5
338,878,55:03.0,09:55:00,1,706,FRUTA,5,TOPINGS,July,9,2024,Tuesday,9,Manana,1.5
339,878,55:03.0,09:55:00,1,702,ARANDANO,5,TOPINGS,July,9,2024,Tuesday,9,Manana,1.5
340,878,55:03.0,09:55:00,1,607,DESAYUNO CON PROTEINA PONCHE,100,COMBOS,July,9,2024,Tuesday,9,Manana,30
341,879,59:13.0,09:59:00,1,601,DESAYUNO BASICO,85,COMBOS,July,9,2024,Tuesday,9,Manana,25.5
342,880,24:18.0,10:24:00,1,607,DESAYUNO CON PROTEINA PONCHE,100,COMBOS,July,9,2024,Tuesday,10,Manana,30
343,881,40:41.0,10:40:00,1,601,DESAYUNO BASICO,85,COMBOS,July,9,2024,Tuesday,10,Manana,25.5
344,881,40:41.0,10:40:00,1,601,DESAYUNO BASICO,85,COMBOS,July,9,2024,Tuesday,10,Manana,25.5
345,882,48:10.0,10:48:00,1,607,DESAYUNO CON PROTEINA PONCHE,100,COMBOS,July,9,2024,Tuesday,10,Manana,30
346,883,50:40.0,10:50:00,1,601,DESAYUNO BASICO,85,COMBOS,July,9,2024,Tuesday,10,Manana,25.5
347,884,10:04.0,11:10:00,1,401,MALTEADAS,65,BEBIDAS FRIAS,July,9,2024,Tuesday,11,Manana,19.5
348,884,10:04.0,11:10:00,1,505,MULTIVITAMINA,20,EXTRAS,July,9,2024,Tuesday,11,Manana,6
349,884,10:04.0,11:10:00,1,401,MALTEADAS,65,BEBIDAS FRIAS,July,9,2024,Tuesday,11,Manana,19.5
350,884,10:04.0,11:10:00,1,505,MULTIVITAMINA,20,EXTRAS,July,9,2024,Tuesday,11,Manana,6
351,885,37:37.0,11:37:00,1,402,MEGATE,50,BEBIDAS FRIAS,July,9,2024,Tuesday,11,Manana,15
352,886,53:47.0,11:53:00,1,901,DONITA,30,POSTRES,July,9,2024,Tuesday,11,Manana,9
353,887,14:55.0,13:14:00,1,401,MALTEADAS,65,BEBIDAS FRIAS,July,9,2024,Tuesday,13,Tarde,19.5
354,888,20:58.0,13:20:00,1,601,DESAYUNO BASICO,85,COMBOS,July,9,2024,Tuesday,13,Tarde,25.5
355,889,21:44.0,13:21:00,1,401,MALTEADAS,65,BEBIDAS FRIAS,July,9,2024,Tuesday,13,Tarde,19.5
356,890,35:14.0,13:35:00,1,607,DESAYUNO CON PROTEINA PONCHE,100,COMBOS,July,9,2024,Tuesday,13,Tarde,30
357,891,28:53.0,14:28:00,1,508,PROTEINA VAINILLA,20,EXTRAS,July,9,2024,Tuesday,14,Tarde,6
358,891,28:53.0,14:28:00,1,401,MALTEADAS,65,BEBIDAS FRIAS,July,9,2024,Tuesday,14,Tarde,19.5
359,891,28:53.0,14:28:00,1,202,PANINNI,85,ALIMENTOS,July,9,2024,Tuesday,14,Tarde,25.5
360,892,29:12.0,14:29:00,1,608,MEGAPANNINI,80,COMBOS,July,9,2024,Tuesday,14,Tarde,24
361,893,29:26.0,14:29:00,1,608,MEGAPANNINI,80,COMBOS,July,9,2024,Tuesday,14,Tarde,24
362,894,09:10.0,09:09:00,1,607,DESAYUNO CON PROTEINA PONCHE,100,COMBOS,July,10,2024,Wednesday,9,Manana,30
363,894,09:10.0,09:09:00,1,504,PROBIOTICO,25,EXTRAS,July,10,2024,Wednesday,9,Manana,7.5
364,895,41:40.0,09:41:00,1,601,DESAYUNO BASICO,85,COMBOS,July,10,2024,Wednesday,9,Manana,25.5
365,896,35:48.0,10:35:00,1,401,MALTEADAS,65,BEBIDAS FRIAS,July,10,2024,Wednesday,10,Manana,19.5
366,896,35:48.0,10:35:00,1,508,PROTEINA VAINILLA,20,EXTRAS,July,10,2024,Wednesday,10,Manana,6
367,897,45:31.0,10:45:00,1,401,MALTEADAS,65,BEBIDAS FRIAS,July,10,2024,Wednesday,10,Manana,19.5
368,898,58:52.0,10:58:00,1,202,PANINNI,85,ALIMENTOS,July,10,2024,Wednesday,10,Manana,25.5
369,899,06:37.0,11:06:00,1,401,MALTEADAS,65,BEBIDAS FRIAS,July,10,2024,Wednesday,11,Manana,19.5
370,900,08:12.0,11:08:00,1,607,DESAYUNO CON PROTEINA PONCHE,100,COMBOS,July,10,2024,Wednesday,11,Manana,30
371,900,08:12.0,11:08:00,1,401,MALTEADAS,65,BEBIDAS FRIAS,July,10,2024,Wednesday,11,Manana,19.5
372,901,16:38.0,11:16:00,1,607,DESAYUNO CON PROTEINA PONCHE,100,COMBOS,July,10,2024,Wednesday,11,Manana,30
373,902,17:44.0,11:17:00,1,301,TE DE HIERBAS O NRG,45,BEBIDAS CALIENTES,July,10,2024,Wednesday,11,Manana,13.5
374,903,18:13.0,11:18:00,1,607,DESAYUNO CON PROTEINA PONCHE,100,COMBOS,July,10,2024,Wednesday,11,Manana,30
375,904,18:59.0,11:18:00,1,205,WAFLE,75,ALIMENTOS,July,10,2024,Wednesday,11,Manana,22.5
376,905,07:36.0,12:07:00,1,405,JUGO VERDE,65,BEBIDAS FRIAS,July,10,2024,Wednesday,12,Tarde,19.5
377,906,09:16.0,10:09:00,1,607,DESAYUNO CON PROTEINA PONCHE,100,COMBOS,July,11,2024,Thursday,10,Manana,30
378,907,10:10.0,10:10:00,1,607,DESAYUNO CON PROTEINA PONCHE,100,COMBOS,July,11,2024,Thursday,10,Manana,30
379,908,11:07.0,10:11:00,1,505,MULTIVITAMINA,20,EXTRAS,July,11,2024,Thursday,10,Manana,6
380,908,11:07.0,10:11:00,1,401,MALTEADAS,65,BEBIDAS FRIAS,July,11,2024,Thursday,10,Manana,19.5
381,908,11:07.0,10:11:00,1,505,MULTIVITAMINA,20,EXTRAS,July,11,2024,Thursday,10,Manana,6
382,908,11:07.0,10:11:00,1,401,MALTEADAS,65,BEBIDAS FRIAS,July,11,2024,Thursday,10,Manana,19.5
383,909,12:44.0,10:12:00,1,301,TE DE HIERBAS O NRG,45,BEBIDAS CALIENTES,July,11,2024,Thursday,10,Manana,13.5
384,910,21:52.0,10:21:00,1,607,DESAYUNO CON PROTEINA PONCHE,100,COMBOS,July,11,2024,Thursday,10,Manana,30
385,911,22:27.0,10:22:00,1,607,DESAYUNO CON PROTEINA PONCHE,100,COMBOS,July,11,2024,Thursday,10,Manana,30
386,912,22:50.0,10:22:00,1,607,DESAYUNO CON PROTEINA PONCHE,100,COMBOS,July,11,2024,Thursday,10,Manana,30
387,913,23:35.0,10:23:00,1,401,MALTEADAS,65,BEBIDAS FRIAS,July,11,2024,Thursday,10,Manana,19.5
388,913,23:35.0,10:23:00,1,508,PROTEINA VAINILLA,20,EXTRAS,July,11,2024,Thursday,10,Manana,6
389,914,24:46.0,10:24:00,1,505,MULTIVITAMINA,20,EXTRAS,July,11,2024,Thursday,10,Manana,6
390,914,24:46.0,10:24:00,1,401,MALTEADAS,65,BEBIDAS FRIAS,July,11,2024,Thursday,10,Manana,19.5
391,914,24:46.0,10:24:00,1,505,MULTIVITAMINA,20,EXTRAS,July,11,2024,Thursday,10,Manana,6
392,914,24:46.0,10:24:00,1,401,MALTEADAS,65,BEBIDAS FRIAS,July,11,2024,Thursday,10,Manana,19.5
393,915,41:29.0,10:41:00,1,202,PANINNI,85,ALIMENTOS,July,11,2024,Thursday,10,Manana,25.5
394,915,41:29.0,10:41:00,1,405,JUGO VERDE,65,BEBIDAS FRIAS,July,11,2024,Thursday,10,Manana,19.5
395,916,03:36.0,11:03:00,1,607,DESAYUNO CON PROTEINA PONCHE,100,COMBOS,July,11,2024,Thursday,11,Manana,30
396,917,24:33.0,11:24:00,1,405,JUGO VERDE,65,BEBIDAS FRIAS,July,11,2024,Thursday,11,Manana,19.5
397,918,30:40.0,11:30:00,1,608,MEGAPANNINI,80,COMBOS,July,11,2024,Thursday,11,Manana,24
398,919,34:16.0,11:34:00,1,405,JUGO VERDE,65,BEBIDAS FRIAS,July,11,2024,Thursday,11,Manana,19.5
399,920,54:01.0,11:54:00,1,607,DESAYUNO CON PROTEINA PONCHE,100,COMBOS,July,11,2024,Thursday,11,Manana,30
400,920,54:01.0,11:54:00,1,504,PROBIOTICO,25,EXTRAS,July,11,2024,Thursday,11,Manana,7.5
401,921,17:29.0,13:17:00,1,402,MEGATE,50,BEBIDAS FRIAS,July,11,2024,Thursday,13,Tarde,15
402,922,21:50.0,13:21:00,1,301,TE DE HIERBAS O NRG,45,BEBIDAS CALIENTES,July,11,2024,Thursday,13,Tarde,13.5
403,923,59:42.0,13:59:00,1,401,MALTEADAS,65,BEBIDAS FRIAS,July,11,2024,Thursday,13,Tarde,19.5
404,924,36:53.0,08:36:00,1,401,MALTEADAS,65,BEBIDAS FRIAS,July,12,2024,Friday,8,Manana,19.5
405,924,36:53.0,08:36:00,1,508,PROTEINA VAINILLA,20,EXTRAS,July,12,2024,Friday,8,Manana,6
406,925,21:03.0,09:21:00,1,401,MALTEADAS,65,BEBIDAS FRIAS,July,12,2024,Friday,9,Manana,19.5
407,925,21:03.0,09:21:00,1,508,PROTEINA VAINILLA,20,EXTRAS,July,12,2024,Friday,9,Manana,6
408,926,43:57.0,09:43:00,1,401,MALTEADAS,65,BEBIDAS FRIAS,July,12,2024,Friday,9,Manana,19.5
409,927,07:21.0,10:07:00,1,607,DESAYUNO CON PROTEINA PONCHE,100,COMBOS,July,12,2024,Friday,10,Manana,30
410,928,45:07.0,10:45:00,1,601,DESAYUNO BASICO,85,COMBOS,July,12,2024,Friday,10,Manana,25.5
411,929,02:30.0,11:02:00,1,704,CREMA DE MANI,10,TOPINGS,July,12,2024,Friday,11,Manana,3
412,929,02:30.0,11:02:00,1,702,ARANDANO,5,TOPINGS,July,12,2024,Friday,11,Manana,1.5
413,929,02:30.0,11:02:00,1,601,DESAYUNO BASICO,85,COMBOS,July,12,2024,Friday,11,Manana,25.5
414,930,29:18.0,11:29:00,1,607,DESAYUNO CON PROTEINA PONCHE,100,COMBOS,July,12,2024,Friday,11,Manana,30
415,931,30:39.0,11:30:00,1,404,MALTEADA ESPECIAL,95,BEBIDAS FRIAS,July,12,2024,Friday,11,Manana,28.5
416,932,38:28.0,11:38:00,1,508,PROTEINA VAINILLA,20,EXTRAS,July,12,2024,Friday,11,Manana,6
417,932,38:28.0,11:38:00,1,401,MALTEADAS,65,BEBIDAS FRIAS,July,12,2024,Friday,11,Manana,19.5
418,932,38:28.0,11:38:00,1,401,MALTEADAS,65,BEBIDAS FRIAS,July,12,2024,Friday,11,Manana,19.5
419,933,31:56.0,12:31:00,1,401,MALTEADAS,65,BEBIDAS FRIAS,July,12,2024,Friday,12,Tarde,19.5
420,934,41:05.0,12:41:00,1,601,DESAYUNO BASICO,85,COMBOS,July,12,2024,Friday,12,Tarde,25.5
421,935,03:11.0,13:03:00,1,301,TE DE HIERBAS O NRG,45,BEBIDAS CALIENTES,July,12,2024,Friday,13,Tarde,13.5
422,936,04:15.0,13:04:00,1,402,MEGATE,50,BEBIDAS FRIAS,July,12,2024,Friday,13,Tarde,15
423,937,04:25.0,13:04:00,1,402,MEGATE,50,BEBIDAS FRIAS,July,12,2024,Friday,13,Tarde,15
424,938,39:40.0,13:39:00,1,402,MEGATE,50,BEBIDAS FRIAS,July,12,2024,Friday,13,Tarde,15
425,939,43:50.0,13:43:00,1,401,MALTEADAS,65,BEBIDAS FRIAS,July,12,2024,Friday,13,Tarde,19.5
426,939,43:50.0,13:43:00,1,701,NUEZ,5,TOPINGS,July,12,2024,Friday,13,Tarde,1.5
427,940,49:21.0,13:49:00,1,401,MALTEADAS,65,BEBIDAS FRIAS,July,12,2024,Friday,13,Tarde,19.5
428,941,21:00.0,10:21:00,1,607,DESAYUNO CON PROTEINA PONCHE,100,COMBOS,July,13,2024,Saturday,10,Manana,30
429,942,21:33.0,10:21:00,1,607,DESAYUNO CON PROTEINA PONCHE,100,COMBOS,July,13,2024,Saturday,10,Manana,30
430,943,08:17.0,11:08:00,1,405,JUGO VERDE,65,BEBIDAS FRIAS,July,13,2024,Saturday,11,Manana,19.5
431,944,27:17.0,11:27:00,1,202,PANINNI,85,ALIMENTOS,July,13,2024,Saturday,11,Manana,25.5
432,945,03:30.0,13:03:00,1,301,TE DE HIERBAS O NRG,45,BEBIDAS CALIENTES,July,13,2024,Saturday,13,Tarde,13.5
433,946,05:33.0,13:05:00,1,301,TE DE HIERBAS O NRG,45,BEBIDAS CALIENTES,July,13,2024,Saturday,13,Tarde,13.5
434,947,49:15.0,13:49:00,1,402,MEGATE,50,BEBIDAS FRIAS,July,13,2024,Saturday,13,Tarde,15
435,948,49:49.0,13:49:00,1,402,MEGATE,50,BEBIDAS FRIAS,July,13,2024,Saturday,13,Tarde,15
